event_type,channel,status,length,adc,pmt_time,time_coarse,time_fine,tdc_coarse,tdc_start,tdc_stop,crc
0,18,4,0,985,2053118101439,7648,123733951,12,11,7,8
0,5,4,0,991,2053118244986,7648,123877498,12,15,11,7
0,8,4,0,966,2053118287938,7648,123920450,12,6,6,11
0,12,4,0,977,2053118296755,7648,123929267,12,3,1,7
0,11,4,0,1003,2053118427985,7648,124060497,11,2,11,4
0,16,4,0,950,2053118555354,7648,124187866,12,10,7,7
0,0,4,0,1023,2053118642770,7648,124275282,11,0,13,4
0,9,4,0,987,2053118818025,7648,124450537,11,5,14,7
0,4,4,0,1025,2053118904828,7648,124537340,11,3,14,10
0,17,4,0,977,2053119123270,7648,124755782,11,0,11,11
0,15,4,0,976,2053119146009,7648,124778521,12,8,8,8
0,2,4,0,970,2053119261630,7648,124894142,12,9,7,9
0,10,4,0,967,2053119436388,7648,125068900,11,2,13,2
0,7,4,0,970,2053119496891,7648,125129403,12,11,5,3
0,3,4,0,988,2053119647824,7648,125280336,12,6,4,15
0,13,4,0,1024,2053120059667,7648,125692179,11,2,10,9
0,6,4,0,976,2053120255964,7648,125888476,12,12,14,3
0,14,4,0,969,2053120473983,7648,126106495,11,1,8,15
0,1,4,0,1036,2053120513629,7648,126146141,12,11,7,15
0,18,4,0,985,2053120704039,7648,126336551,12,10,5,13
0,5,4,0,990,2053120837014,7648,126469526,12,14,10,0
0,8,4,0,965,2053120894909,7648,126527421,12,9,10,14
0,12,4,0,977,2053120899543,7648,126532055,12,8,5,4
0,11,4,0,1003,2053121035115,7648,126667627,12,13,7,5
0,16,4,0,951,2053121169586,7648,126802098,11,2,14,0
0,3,4,0,988,2053121215701,7648,126848213,11,0,13,5
0,0,4,0,1024,2053121241839,7648,126874351,12,13,11,0
0,9,4,0,986,2053121416944,7648,127049456,12,8,2,14
0,4,4,0,1026,2053121510856,7648,127143368,11,1,11,8
0,17,4,0,977,2053121732842,7648,127365354,12,4,1,4
0,15,4,0,976,2053121740361,7648,127372873,12,9,9,13
0,2,4,0,969,2053121861885,7648,127494397,12,4,2,4
0,18,4,0,985,2053122005557,7648,127638069,12,5,1,7
0,10,4,0,968,2053122038941,7648,127671453,12,11,7,13
0,7,4,0,969,2053122108264,7648,127740776,12,6,1,6
0,13,4,0,1024,2053122665167,7648,128297679,11,2,10,0
0,6,4,0,975,2053122853658,7648,128486170,12,1,3,11
0,0,4,0,258,2053122969897,7648,128602409,2,4,6,10
0,1,4,0,259,2053122969897,7648,128602409,2,1,2,1
0,2,4,0,258,2053122969897,7648,128602409,2,2,4,3
0,3,4,0,257,2053122969897,7648,128602409,2,0,1,0
0,4,4,0,257,2053122969896,7648,128602408,2,13,13,7
0,5,4,0,259,2053122969897,7648,128602409,2,0,1,11
0,6,4,0,260,2053122969897,7648,128602409,2,2,3,3
0,7,4,0,258,2053122969897,7648,128602409,2,3,4,14
0,8,4,0,258,2053122969897,7648,128602409,2,2,4,9
0,9,4,0,260,2053122969897,7648,128602409,2,6,8,5
0,10,4,0,257,2053122969897,7648,128602409,2,1,2,13
0,11,4,0,258,2053122969897,7648,128602409,2,3,5,12
0,12,4,0,260,2053122969897,7648,128602409,2,1,2,1
0,13,4,0,258,2053122969897,7648,128602409,2,2,4,12
0,14,4,0,258,2053122969897,7648,128602409,2,2,3,7
0,15,4,0,259,2053122969897,7648,128602409,2,4,5,7
0,16,4,0,258,2053122969897,7648,128602409,2,1,2,0
0,17,4,0,257,2053122969897,7648,128602409,2,1,2,7
0,18,4,0,258,2053122969896,7648,128602408,3,14,0,12
0,14,4,0,968,2053123082410,7648,128714922,11,2,9,7
0,1,4,0,1036,2053123108522,7648,128741034,12,7,2,1
0,5,4,0,991,2053123428291,7648,129060803,12,5,1,4
0,8,4,0,966,2053123501866,7648,129134378,12,2,2,15
0,12,4,0,976,2053123502143,7648,129134655,12,2,0,14
0,11,4,0,1003,2053123642640,7648,129275152,12,12,6,0
0,16,4,0,951,2053123784437,7648,129416949,12,11,7,12
0,3,4,0,987,2053123816762,7648,129449274,12,10,8,10
0,0,4,0,1024,2053123841161,7648,129473673,12,6,4,1
0,9,4,0,986,2053124016146,7648,129648658,12,8,2,5
0,4,4,0,1025,2053124117331,7648,129749843,12,9,5,0
0,15,4,0,976,2053124335024,7648,129967536,12,14,14,10
0,17,4,0,977,2053124341996,7648,129974508,11,1,13,10
0,2,4,0,969,2053124461103,7648,130093615,12,7,4,1
0,18,4,0,984,2053124607939,7648,130240451,12,11,7,1
0,10,4,0,968,2053124641697,7648,130274209,12,6,1,3
0,7,4,0,969,2053124718301,7648,130350813,12,8,3,12
0,13,4,0,1024,2053125271222,7648,130903734,11,3,11,2
0,6,4,0,976,2053125451211,7648,131083723,12,7,8,7
0,14,4,0,968,2053125689774,7648,131322286,12,12,3,9
0,1,4,0,1036,2053125702623,7648,131335135,12,14,9,5
0,5,4,0,991,2053126019053,7648,131651565,12,10,7,9
0,12,4,0,976,2053126104876,7648,131737388,12,10,8,15
0,8,4,0,966,2053126109192,7648,131741704,12,3,3,10
0,11,4,0,1004,2053126249572,7648,131882084,11,0,9,2
0,16,4,0,951,2053126399746,7648,132032258,11,1,13,9
0,3,4,0,988,2053126417899,7648,132050411,12,11,9,6
0,0,4,0,1024,2053126440528,7648,132073040,12,5,2,15
0,9,4,0,985,2053126616187,7648,132248699,11,0,9,2
0,4,4,0,1025,2053126723910,7648,132356422,12,13,8,1
0,15,4,0,976,2053126929263,7648,132561775,12,10,10,10
0,17,4,0,978,2053126952729,7648,132585241,11,2,14,12
0,2,4,0,969,2053127060599,7648,132693111,11,1,14,1
0,18,4,0,985,2053127210465,7648,132842977,12,9,4,0
0,10,4,0,968,2053127244341,7648,132876853,12,10,6,15
0,7,4,0,970,2053127327675,7648,132960187,12,9,4,4
0,13,4,0,1023,2053127877474,7648,133509986,11,4,12,6
0,0,4,0,258,2053127969594,7648,133602106,2,4,6,14
0,1,4,0,259,2053127969594,7648,133602106,2,1,2,5
0,2,4,0,258,2053127969594,7648,133602106,2,3,4,15
0,3,4,0,258,2053127969594,7648,133602106,2,1,2,12
0,4,4,0,258,2053127969593,7648,133602105,2,13,13,1
0,5,4,0,259,2053127969594,7648,133602106,2,1,2,4
0,6,4,0,259,2053127969594,7648,133602106,2,2,3,0
0,7,4,0,258,2053127969594,7648,133602106,2,3,5,11
0,8,4,0,257,2053127969594,7648,133602106,2,3,4,6
0,9,4,0,260,2053127969594,7648,133602106,2,6,8,1
0,10,4,0,258,2053127969594,7648,133602106,2,1,3,11
0,11,4,0,258,2053127969594,7648,133602106,2,3,5,8
0,12,4,0,259,2053127969594,7648,133602106,2,1,2,2
0,13,4,0,259,2053127969594,7648,133602106,2,2,4,9
0,14,4,0,257,2053127969594,7648,133602106,2,2,4,7
0,15,4,0,259,2053127969594,7648,133602106,2,4,6,0
0,16,4,0,258,2053127969594,7648,133602106,2,1,2,4
0,17,4,0,257,2053127969594,7648,133602106,2,1,2,3
0,18,4,0,257,2053127969594,7648,133602106,2,0,0,5
0,6,4,0,976,2053128048984,7648,133681496,12,2,4,2
0,1,4,0,1037,2053128296626,7648,133929138,12,13,8,14
0,14,4,0,969,2053128298397,7648,133930909,12,9,0,1
0,12,4,0,977,2053128439177,7648,134071689,12,13,10,1
0,10,4,0,967,2053128545909,7648,134178421,12,7,2,6
0,5,4,0,992,2053128609851,7648,134242363,12,14,11,0
0,8,4,0,966,2053128716634,7648,134349146,12,1,1,2
0,11,4,0,1003,2053128856268,7648,134488780,11,0,9,13
0,16,4,0,950,2053129014800,7648,134647312,11,2,14,3
0,3,4,0,988,2053129019220,7648,134651732,12,4,2,15
0,0,4,0,1024,2053129040301,7648,134672813,12,9,7,9
0,9,4,0,986,2053129214682,7648,134847194,12,9,3,10
0,4,4,0,1025,2053129330504,7648,134963016,11,1,12,0
0,15,4,0,976,2053129523783,7648,135156295,11,0,14,4
0,17,4,0,977,2053129560720,7648,135193232,12,9,5,7
0,2,4,0,969,2053129659537,7648,135292049,12,12,10,6
0,18,4,0,985,2053129813143,7648,135445655,11,0,10,10
0,7,4,0,969,2053129937713,7648,135570225,12,13,8,12
0,12,4,0,977,2053130008177,7648,135640689,12,6,3,15
0,13,4,0,1023,2053130483292,7648,136115804,11,5,13,9
0,6,4,0,975,2053130646501,7648,136279013,12,13,14,8
0,1,4,0,1036,2053130889711,7648,136522223,12,10,5,8
0,14,4,0,969,2053130906383,7648,136538895,11,5,12,12
0,10,4,0,968,2053131148874,7648,136781386,12,13,9,11
0,5,4,0,991,2053131201077,7648,136833589,12,13,9,14
0,8,4,0,964,2053131323676,7648,136956188,12,7,8,15
0,11,4,0,1003,2053131463291,7648,137095803,12,11,6,2
0,3,4,0,986,2053131620435,7648,137252947,12,7,5,5
0,16,4,0,950,2053131629864,7648,137262376,12,9,5,13
0,0,4,0,1024,2053131640455,7648,137272967,12,6,4,8
0,9,4,0,986,2053131812825,7648,137445337,11,3,13,2
0,4,4,0,1025,2053131937507,7648,137570019,12,8,4,11
0,15,4,0,976,2053132118262,7648,137750774,12,14,13,14
0,17,4,0,977,2053132169945,7648,137802457,11,2,14,5
0,2,4,0,969,2053132258533,7648,137891045,12,7,5,15
0,18,4,0,985,2053132416328,7648,138048840,12,5,0,6
0,7,4,0,970,2053132545691,7648,138178203,11,0,11,13
0,12,4,0,977,2053132610988,7648,138243500,11,0,13,6
0,0,4,0,258,2053132969291,7648,138601803,2,6,7,1
0,1,4,0,259,2053132969291,7648,138601803,2,3,4,13
0,2,4,0,258,2053132969291,7648,138601803,2,4,5,10
0,3,4,0,257,2053132969291,7648,138601803,2,2,3,8
0,4,4,0,258,2053132969290,7648,138601802,2,14,14,5
0,5,4,0,259,2053132969291,7648,138601803,2,2,3,3
0,6,4,0,259,2053132969291,7648,138601803,2,3,4,0
0,7,4,0,257,2053132969291,7648,138601803,2,4,6,15
0,8,4,0,258,2053132969291,7648,138601803,2,4,5,0
0,9,4,0,260,2053132969291,7648,138601803,2,7,9,7
0,10,4,0,258,2053132969291,7648,138601803,2,3,4,2
0,11,4,0,258,2053132969291,7648,138601803,2,5,6,7
0,12,4,0,259,2053132969291,7648,138601803,2,2,4,2
0,13,4,0,259,2053132969291,7648,138601803,2,4,5,4
0,14,4,0,257,2053132969291,7648,138601803,2,3,5,1
0,15,4,0,259,2053132969291,7648,138601803,2,5,7,6
0,16,4,0,257,2053132969291,7648,138601803,2,2,4,7
0,17,4,0,258,2053132969291,7648,138601803,2,2,3,7
0,18,4,0,257,2053132969291,7648,138601803,2,0,1,11
0,13,4,0,1024,2053133089112,7648,138721624,12,14,7,10
0,6,4,0,976,2053133244165,7648,138876677,12,7,9,9
0,1,4,0,1037,2053133483592,7648,139116104,12,14,10,7
0,14,4,0,969,2053133515560,7648,139148072,12,8,0,4
0,10,4,0,967,2053133752668,7648,139385180,12,11,7,5
0,5,4,0,991,2053133792396,7648,139424908,12,3,0,2
0,8,4,0,966,2053133930693,7648,139563205,12,7,7,9
0,11,4,0,1004,2053134071137,7648,139703649,12,13,6,1
0,3,4,0,988,2053134222498,7648,139855010,12,2,1,13
0,0,4,0,1024,2053134240324,7648,139872836,11,0,13,12
0,16,4,0,952,2053134245082,7648,139877594,12,6,2,7
0,13,4,0,1024,2053134392664,7648,140025176,11,5,13,2
0,9,4,0,986,2053134411497,7648,140044009,11,5,15,2
0,4,4,0,1025,2053134543710,7648,140176222,12,14,9,4
0,15,4,0,976,2053134713348,7648,140345860,12,2,2,2
0,17,4,0,977,2053134779001,7648,140411513,11,0,12,7
0,2,4,0,969,2053134857124,7648,140489636,12,9,7,5
0,18,4,0,985,2053135019565,7648,140652077,12,6,2,8
0,7,4,0,970,2053135156281,7648,140788793,12,10,5,10
0,12,4,0,977,2053135214373,7648,140846885,12,3,1,0
0,6,4,0,976,2053135842129,7648,141474641,12,10,11,12
0,4,4,0,1024,2053135846924,7648,141479436,12,12,7,4
0,1,4,0,1038,2053136077539,7648,141710051,11,2,13,9
0,14,4,0,969,2053136123437,7648,141755949,12,14,5,8
0,10,4,0,968,2053136355878,7648,141988390,12,9,5,15
0,5,4,0,990,2053136383117,7648,142015629,12,3,0,11
0,8,4,0,966,2053136537844,7648,142170356,12,6,6,3
0,11,4,0,1004,2053136678656,7648,142311168,12,11,5,9
0,3,4,0,988,2053136825652,7648,142458164,11,0,14,12
0,0,4,0,1024,2053136839363,7648,142471875,11,1,14,7
0,16,4,0,950,2053136860680,7648,142493192,11,2,14,7
0,13,4,0,1023,2053136998757,7648,142631269,11,1,9,2
0,9,4,0,987,2053137009915,7648,142642427,12,15,9,2
0,15,4,0,976,2053137307616,7648,142940128,12,4,4,11
0,17,4,0,977,2053137388024,7648,143020536,12,12,9,7
0,14,4,0,968,2053137426875,7648,143059387,12,13,4,6
0,2,4,0,969,2053137455699,7648,143088211,12,7,5,0
0,18,4,0,986,2053137621840,7648,143254352,12,7,2,1
0,7,4,0,969,2053137766946,7648,143399458,12,8,3,10
0,12,4,0,977,2053137817406,7648,143449918,12,7,4,2
0,0,4,0,258,2053137968988,7648,143601500,2,6,8,9
0,1,4,0,259,2053137968988,7648,143601500,2,3,4,10
0,2,4,0,258,2053137968988,7648,143601500,2,5,6,6
0,3,4,0,257,2053137968988,7648,143601500,2,3,4,0
0,4,4,0,258,2053137968987,7648,143601499,3,15,0,6
0,5,4,0,259,2053137968988,7648,143601500,2,2,4,3
0,6,4,0,259,2053137968988,7648,143601500,2,4,5,13
0,7,4,0,258,2053137968988,7648,143601500,2,5,7,2
0,8,4,0,257,2053137968988,7648,143601500,2,5,6,15
0,9,4,0,260,2053137968988,7648,143601500,2,8,10,12
0,10,4,0,258,2053137968988,7648,143601500,2,3,5,4
0,11,4,0,258,2053137968988,7648,143601500,2,5,7,1
0,12,4,0,259,2053137968988,7648,143601500,2,3,5,12
0,13,4,0,259,2053137968988,7648,143601500,2,5,6,8
0,14,4,0,257,2053137968988,7648,143601500,2,4,6,14
0,15,4,0,260,2053137968988,7648,143601500,2,6,8,0
0,16,4,0,257,2053137968988,7648,143601500,2,3,4,8
0,17,4,0,258,2053137968988,7648,143601500,2,3,4,15
0,18,4,0,257,2053137968988,7648,143601500,2,1,2,7
0,11,4,0,1003,2053137982300,7648,143614812,12,11,4,10
0,6,4,0,977,2053138440139,7648,144072651,12,0,1,5
0,4,4,0,1025,2053138453373,7648,144085885,12,12,7,12
0,1,4,0,1037,2053138671719,7648,144304231,12,9,4,8
0,8,4,0,966,2053138876555,7648,144509067,12,14,14,4
0,10,4,0,967,2053138958696,7648,144591208,11,1,12,5
0,5,4,0,991,2053138973928,7648,144606440,12,11,7,3
0,3,4,0,988,2053139428999,7648,145061511,12,13,11,0
0,0,4,0,1024,2053139438016,7648,145070528,12,4,1,8
0,16,4,0,951,2053139476478,7648,145108990,12,3,0,14
0,13,4,0,1024,2053139604309,7648,145236821,12,14,7,12
0,9,4,0,986,2053139608466,7648,145240978,12,11,5,0
0,15,4,0,976,2053139901988,7648,145534500,12,9,9,15
0,17,4,0,977,2053139997346,7648,145629858,12,14,11,12
0,14,4,0,968,2053140033933,7648,145666445,12,10,1,9
0,2,4,0,969,2053140053681,7648,145686193,12,10,8,0
0,18,4,0,984,2053140224292,7648,145856804,12,11,6,1
0,7,4,0,968,2053140377498,7648,146010010,12,5,0,6
0,12,4,0,977,2053140420411,7648,146052923,12,4,2,6
0,8,4,0,965,2053140448232,7648,146080744,12,4,5,11
0,11,4,0,1003,2053140590404,7648,146222916,12,13,7,5
0,6,4,0,977,2053141038176,7648,146670688,12,13,14,14
0,4,4,0,1025,2053141059955,7648,146692467,12,14,9,7
0,1,4,0,1037,2053141265055,7648,146897567,11,2,13,3
0,10,4,0,968,2053141562444,7648,147194956,12,11,7,7
0,5,4,0,989,2053141564887,7648,147197399,12,6,3,11
0,3,4,0,987,2053142031894,7648,147664406,12,6,4,2
0,0,4,0,1024,2053142037481,7648,147669993,12,7,4,10
0,16,4,0,950,2053142092106,7648,147724618,12,7,4,1
0,9,4,0,986,2053142206652,7648,147839164,12,6,0,0
0,13,4,0,1024,2053142210016,7648,147842528,12,8,1,12
0,15,4,0,976,2053142495994,7648,148128506,12,13,13,11
0,17,4,0,977,2053142605941,7648,148238453,11,1,13,4
0,14,4,0,968,2053142639987,7648,148272499,12,12,4,9
0,2,4,0,969,2053142652016,7648,148284528,12,5,3,10
0,18,4,0,985,2053142826686,7648,148459198,12,9,4,7
0,0,4,0,258,2053142968685,7648,148601197,2,6,8,3
0,1,4,0,259,2053142968685,7648,148601197,2,3,4,0
0,2,4,0,258,2053142968685,7648,148601197,2,5,6,12
0,3,4,0,257,2053142968685,7648,148601197,2,3,4,10
0,4,4,0,257,2053142968684,7648,148601196,3,15,0,12
0,5,4,0,259,2053142968685,7648,148601197,2,2,4,9
0,6,4,0,260,2053142968685,7648,148601197,2,4,5,0
0,7,4,0,257,2053142968685,7648,148601197,2,5,7,11
0,8,4,0,258,2053142968685,7648,148601197,2,5,6,6
0,9,4,0,260,2053142968685,7648,148601197,2,8,10,6
0,10,4,0,258,2053142968685,7648,148601197,2,3,5,14
0,11,4,0,259,2053142968685,7648,148601197,2,5,7,10
0,12,4,0,259,2053142968685,7648,148601197,2,3,5,6
0,13,4,0,259,2053142968685,7648,148601197,2,5,6,2
0,14,4,0,257,2053142968685,7648,148601197,2,4,6,4
0,15,4,0,259,2053142968685,7648,148601197,2,6,8,13
0,16,4,0,257,2053142968685,7648,148601197,2,3,4,2
0,17,4,0,257,2053142968685,7648,148601197,2,3,4,6
0,18,4,0,258,2053142968685,7648,148601197,2,1,2,14
0,7,4,0,969,2053142988783,7648,148621295,12,14,8,11
0,12,4,0,976,2053143023317,7648,148655829,11,0,13,7
0,8,4,0,965,2053143054936,7648,148687448,12,5,5,14
0,11,4,0,1003,2053143197731,7648,148830243,12,10,5,11
0,6,4,0,975,2053143636075,7648,149268587,12,6,8,12
0,4,4,0,1025,2053143666168,7648,149298680,12,4,0,9
0,1,4,0,1037,2053143858822,7648,149491334,12,5,0,10
0,5,4,0,990,2053144155734,7648,149788246,12,6,3,3
0,10,4,0,968,2053144166058,7648,149798570,12,13,9,0
0,3,4,0,988,2053144634298,7648,150266810,12,6,5,15
0,0,4,0,1024,2053144636653,7648,150269165,12,8,5,12
0,16,4,0,951,2053144708373,7648,150340885,12,12,8,13
0,9,4,0,986,2053144805400,7648,150437912,11,2,12,7
0,13,4,0,1024,2053144816927,7648,150449439,11,3,11,13
0,15,4,0,976,2053145091022,7648,150723534,12,8,8,1
0,17,4,0,977,2053145214639,7648,150847151,12,9,5,4
0,14,4,0,969,2053145247025,7648,150879537,11,8,14,7
0,2,4,0,969,2053145249892,7648,150882404,12,1,0,0
0,18,4,0,985,2053145429631,7648,151062143,11,4,14,4
0,7,4,0,970,2053145600401,7648,151232913,11,4,14,8
0,12,4,0,976,2053145626129,7648,151258641,12,8,5,6
0,8,4,0,966,2053145662072,7648,151294584,12,14,14,12
0,11,4,0,1003,2053145805565,7648,151438077,12,5,0,12
0,6,4,0,977,2053146234031,7648,151866543,12,1,3,9
0,4,4,0,1025,2053146272537,7648,151905049,11,2,13,10
0,1,4,0,1037,2053146452592,7648,152085104,11,3,14,4
0,5,4,0,990,2053146746765,7648,152379277,11,0,13,11
0,10,4,0,967,2053146769608,7648,152402120,11,1,12,5
0,0,4,0,1024,2053147235824,7648,152868336,12,3,1,10
0,3,4,0,987,2053147237360,7648,152869872,12,14,12,3
0,16,4,0,951,2053147324308,7648,152956820,12,8,5,1
0,9,4,0,986,2053147403989,7648,153036501,12,8,2,14
0,13,4,0,1024,2053147422740,7648,153055252,12,11,4,7
0,15,4,0,975,2053147685996,7648,153318508,12,14,14,9
0,17,4,0,977,2053147823592,7648,153456104,12,3,0,5
0,2,4,0,969,2053147847668,7648,153480180,12,13,11,6
0,14,4,0,969,2053147853308,7648,153485820,11,1,8,2
0,0,4,0,258,2053147968382,7648,153600894,2,7,9,2
0,1,4,0,259,2053147968382,7648,153600894,2,4,5,2
0,2,4,0,258,2053147968382,7648,153600894,2,5,7,5
0,3,4,0,258,2053147968382,7648,153600894,2,3,4,1
0,4,4,0,257,2053147968382,7648,153600894,2,0,1,3
0,5,4,0,258,2053147968382,7648,153600894,2,3,4,8
0,6,4,0,259,2053147968382,7648,153600894,2,4,6,12
0,7,4,0,257,2053147968382,7648,153600894,2,6,7,10
0,8,4,0,257,2053147968382,7648,153600894,2,5,7,12
0,9,4,0,260,2053147968382,7648,153600894,2,9,11,7
0,10,4,0,258,2053147968382,7648,153600894,2,4,5,13
0,11,4,0,258,2053147968382,7648,153600894,2,6,8,5
0,12,4,0,260,2053147968382,7648,153600894,2,4,5,2
0,13,4,0,259,2053147968382,7648,153600894,2,5,7,11
0,14,4,0,257,2053147968382,7648,153600894,2,5,6,4
0,15,4,0,260,2053147968382,7648,153600894,2,7,8,10
0,16,4,0,258,2053147968382,7648,153600894,2,4,5,3
0,17,4,0,257,2053147968382,7648,153600894,2,3,5,15
0,18,4,0,258,2053147968382,7648,153600894,2,2,3,14
0,18,4,0,984,2053148032131,7648,153664643,11,0,10,0
0,7,4,0,969,2053148212324,7648,153844836,12,5,0,15
0,12,4,0,975,2053148229104,7648,153861616,12,4,1,11
0,8,4,0,966,2053148268924,7648,153901436,13,15,0,2
0,11,4,0,1003,2053148414453,7648,154046965,12,11,5,12
0,6,4,0,976,2053148831869,7648,154464381,12,0,1,6
0,4,4,0,1025,2053148878943,7648,154511455,11,4,14,3
0,1,4,0,1037,2053149046910,7648,154679422,12,12,7,11
0,5,4,0,991,2053149337846,7648,154970358,12,14,11,14
0,10,4,0,967,2053149372717,7648,155005229,12,4,0,2
0,0,4,0,1024,2053149834617,7648,155467129,12,13,11,0
0,3,4,0,987,2053149839622,7648,155472134,12,11,9,13
0,16,4,0,949,2053149940801,7648,155573313,11,0,12,6
0,9,4,0,986,2053150002476,7648,155634988,11,1,11,9
0,13,4,0,1024,2053150029241,7648,155661753,11,6,14,12
0,15,4,0,976,2053150280705,7648,155913217,12,2,2,2
0,17,4,0,977,2053150432831,7648,156065343,12,10,6,5
0,2,4,0,969,2053150446938,7648,156079450,12,14,12,11
0,14,4,0,969,2053150460167,7648,156092679,12,10,2,12
0,18,4,0,984,2053150635250,7648,156267762,12,14,9,8
0,7,4,0,969,2053150824278,7648,156456790,12,5,1,5
0,12,4,0,976,2053150832136,7648,156464648,12,10,8,1
0,8,4,0,965,2053150875180,7648,156507692,12,9,9,6
0,11,4,0,1003,2053151021635,7648,156654147,12,15,9,13
0,6,4,0,976,2053151429534,7648,157062046,12,5,7,3
0,4,4,0,1024,2053151484969,7648,157117481,12,6,2,12
0,1,4,0,1036,2053151639772,7648,157272284,11,2,13,12
0,5,4,0,990,2053151929166,7648,157561678,12,6,2,4
0,10,4,0,968,2053151976488,7648,157609000,12,14,9,7
0,0,4,0,1025,2053152434237,7648,158066749,12,4,1,13
0,3,4,0,988,2053152442246,7648,158074758,12,13,11,3
0,16,4,0,950,2053152554667,7648,158187179,12,10,7,9
0,9,4,0,986,2053152600971,7648,158233483,12,11,4,0
0,13,4,0,1022,2053152635913,7648,158268425,11,4,12,12
0,17,4,0,978,2053152773825,7648,158406337,11,1,12,7
0,15,4,0,976,2053152874711,7648,158507223,12,8,8,3
0,0,4,0,258,2053152968079,7648,158600591,2,8,10,1
0,1,4,0,258,2053152968079,7648,158600591,2,5,6,7
0,2,4,0,258,2053152968079,7648,158600591,2,7,8,4
0,3,4,0,257,2053152968079,7648,158600591,2,4,5,7
0,4,4,0,257,2053152968079,7648,158600591,2,1,2,7
0,5,4,0,259,2053152968079,7648,158600591,2,4,5,12
0,6,4,0,260,2053152968079,7648,158600591,2,6,7,4
0,7,4,0,258,2053152968079,7648,158600591,2,7,8,1
0,8,4,0,257,2053152968079,7648,158600591,2,7,8,13
0,9,4,0,259,2053152968079,7648,158600591,2,10,12,1
0,10,4,0,258,2053152968079,7648,158600591,2,5,6,9
0,11,4,0,258,2053152968079,7648,158600591,2,7,9,3
0,12,4,0,259,2053152968079,7648,158600591,2,5,6,1
0,13,4,0,259,2053152968079,7648,158600591,2,6,8,2
0,14,4,0,257,2053152968079,7648,158600591,2,6,8,12
0,15,4,0,259,2053152968079,7648,158600591,2,8,9,12
0,16,4,0,257,2053152968079,7648,158600591,2,5,6,4
0,17,4,0,257,2053152968079,7648,158600591,2,5,6,0
0,18,4,0,257,2053152968079,7648,158600591,2,3,4,13
0,2,4,0,969,2053153046258,7648,158678770,12,3,1,3
0,14,4,0,969,2053153067187,7648,158699699,11,2,9,10
0,18,4,0,985,2053153238805,7648,158871317,11,0,11,5
0,12,4,0,976,2053153434326,7648,159066838,12,8,5,13
0,7,4,0,969,2053153436342,7648,159068854,11,2,12,15
0,8,4,0,966,2053153482241,7648,159114753,12,2,2,9
0,11,4,0,1002,2053153629389,7648,159261901,12,12,6,0
0,6,4,0,975,2053154027267,7648,159659779,12,2,4,15
0,4,4,0,1024,2053154091270,7648,159723782,12,7,3,5
0,1,4,0,1036,2053154233809,7648,159866321,12,14,9,14
0,17,4,0,977,2053154347241,7648,159979753,12,12,8,5
0,5,4,0,991,2053154520690,7648,160153202,11,0,12,13
0,10,4,0,967,2053154580354,7648,160212866,12,9,5,12
0,0,4,0,1023,2053155033819,7648,160666331,12,4,1,15
0,3,4,0,988,2053155045169,7648,160677681,11,1,14,13
0,16,4,0,950,2053155169959,7648,160802471,12,7,4,0
0,9,4,0,987,2053155199611,7648,160832123,11,0,9,8
0,13,4,0,1024,2053155242274,7648,160874786,12,9,1,11
0,15,4,0,977,2053155468756,7648,161101268,12,1,1,1
0,2,4,0,969,2053155644857,7648,161277369,12,11,9,8
0,14,4,0,969,2053155672883,7648,161305395,12,13,4,13
0,7,4,0,970,2053155779289,7648,161411801,12,11,5,6
0,18,4,0,986,2053155841193,7648,161473705,12,10,5,12
0,12,4,0,977,2053156036792,7648,161669304,11,1,14,6
0,8,4,0,965,2053156089265,7648,161721777,12,14,14,8
0,11,4,0,1002,2053156237172,7648,161869684,11,4,13,11
0,6,4,0,977,2053156625029,7648,162257541,12,11,13,5
0,4,4,0,1025,2053156697557,7648,162330069,12,9,4,5
0,1,4,0,1036,2053156828428,7648,162460940,12,8,4,3
0,17,4,0,977,2053156956376,7648,162588888,12,9,5,12
0,5,4,0,991,2053157111281,7648,162743793,12,14,10,6
0,10,4,0,968,2053157183998,7648,162816510,11,1,12,3
0,7,4,0,969,2053157354348,7648,162986860,12,13,8,5
0,0,4,0,1025,2053157633417,7648,163265929,12,6,4,12
0,3,4,0,987,2053157648212,7648,163280724,12,6,4,7
0,16,4,0,951,2053157785146,7648,163417658,12,4,1,15
0,9,4,0,986,2053157798327,7648,163430839,11,2,11,15
0,13,4,0,1024,2053157849030,7648,163481542,11,6,14,13
0,0,4,0,258,2053157967776,7648,163600288,2,9,11,6
0,1,4,0,259,2053157967776,7648,163600288,2,5,7,9
0,2,4,0,258,2053157967776,7648,163600288,2,7,8,10
0,3,4,0,257,2053157967776,7648,163600288,2,5,6,2
0,4,4,0,258,2053157967776,7648,163600288,2,2,2,3
0,5,4,0,259,2053157967776,7648,163600288,2,5,6,9
0,6,4,0,260,2053157967776,7648,163600288,2,6,7,10
0,7,4,0,258,2053157967776,7648,163600288,2,7,9,14
0,8,4,0,258,2053157967776,7648,163600288,2,7,8,0
0,9,4,0,260,2053157967776,7648,163600288,2,10,13,9
0,10,4,0,258,2053157967776,7648,163600288,2,6,7,15
0,11,4,0,258,2053157967776,7648,163600288,2,8,9,2
0,12,4,0,260,2053157967776,7648,163600288,2,5,7,9
0,13,4,0,258,2053157967776,7648,163600288,2,7,8,5
0,14,4,0,257,2053157967776,7648,163600288,2,6,8,2
